time_of_day,day_of_week,location_id,historical_occupancy_rate,previous_duration_hours,traffic_density,is_available
3,1,45,66.98050412383195,1.6427354298116,Low,0
22,4,31,25.4388808283049,2.902744402468517,Medium,0
9,5,8,75.18897916419775,5.115641978059809,High,0
19,2,30,15.311353090573343,7.787158997656459,High,0
14,6,13,39.57506052859877,4.6856903027536205,High,1
17,5,16,65.6008108470918,4.495317995742539,Medium,0
19,0,2,82.83690072301977,0.7644726357886016,Low,0
12,4,45,79.15310711650552,6.800742617507695,Medium,0
7,4,18,72.16855993076979,0.8363103124817992,High,0
8,1,35,35.9096383536391,7.296742055776094,Low,0
15,1,45,12.230431629372385,4.5400379401753845,Low,0
18,6,19,21.68342176929906,1.763499539255266,High,0
15,0,13,86.4833814576485,3.8878054400484405,Low,0
6,1,4,85.73313701326595,7.962383605123987,Medium,0
13,3,19,95.15608525390158,2.788121390330698,High,0
13,1,50,7.598865189554161,2.52094826411434,Medium,0
3,1,25,53.68090852774561,1.3850442128187943,Low,0
14,3,38,64.86830449042336,4.978567615931291,High,1
2,0,31,71.06573770668567,1.1692024926047218,Low,1
4,3,36,64.38632350104302,6.245060478530578,High,0
0,4,4,77.0011389902282,7.394176357479186,High,1
2,3,39,35.94715762893416,7.489033334116245,High,0
14,2,7,17.943277213548214,1.3093718965807835,High,1
23,4,16,20.458337215043855,4.686969480147266,High,1
7,1,48,1.1978689470164339,1.2283239117662497,Low,0
3,6,5,35.03218721062223,4.790121061132229,High,0
1,4,47,9.174405087997728,6.612354389071858,Medium,1
23,0,23,32.14886927901909,4.533426217274635,High,1
23,0,36,62.82100771662478,7.040403695800109,Medium,1
9,3,32,89.44780555868199,6.512557661370332,Low,1
3,4,24,83.96054509905164,2.5741126245494628,High,0
2,1,25,25.267421195757688,5.225767121618312,High,1
1,0,45,13.408314219804696,0.5555909485709858,Medium,1
16,5,28,19.30722737967313,3.470314369436483,High,0
22,1,19,97.09866519036069,2.284701258382214,Low,0
20,5,7,54.94744796854908,7.528372594576146,Low,1
23,2,44,18.250222300057484,3.5404175879237,High,1
19,5,41,84.07461546868151,5.405483213168605,Medium,0
22,0,17,39.51912443125549,5.989862069552054,Low,1
12,3,2,89.92221519747274,6.2990940401113065,High,0
4,2,16,26.06771268344865,6.018313940131466,Medium,0
20,4,39,39.322175880423615,2.668737957408011,Medium,1
8,1,18,50.494776279008455,5.645507725469166,Low,0
21,0,39,89.26153340890316,4.617571116967125,High,0
5,2,1,86.87574316050558,4.980294985981391,Low,0
4,2,3,57.43550703038779,0.5061096298156615,Medium,0
9,0,21,22.177550978089066,2.436932007146424,Low,1
7,4,30,40.33569717378751,7.480127725367416,High,0
6,4,11,97.56330653655054,2.675570624792943,Low,0
6,3,22,60.777322387740206,3.7851164168723193,Medium,0
5,6,47,78.10977551241966,1.9000548664680579,Low,0
20,5,25,44.98646953614197,1.5395191392776733,Medium,0
19,4,3,53.20072754668064,2.0650172647902885,Medium,0
2,3,30,42.895411223254406,4.652354966502298,Medium,0
18,5,24,70.2920998061968,7.392714885425811,Low,0
21,2,45,85.14710138868774,2.946493849221427,High,1
14,0,36,50.73635432245636,2.925559641559783,Medium,0
3,4,23,48.08674586362257,4.731054401651512,Low,0
11,3,8,34.02864670983969,3.175570382698514,Medium,1
5,2,4,17.709669429408383,7.32812035987991,Low,0
18,4,50,93.92477228751088,3.3338603198169645,Medium,0
3,1,39,31.607971867950504,4.178316893896003,Low,1
14,6,43,80.06914635742855,4.500419629778081,Medium,0
8,2,31,71.53470212874741,6.365508463478534,Medium,0
4,4,29,79.09176002781291,4.729294545611627,Medium,0
12,2,36,93.67681333721023,2.293663251104931,High,0
22,0,13,62.33707602208972,1.4299040496977549,Low,0
17,0,41,89.79503433820446,7.53330910016723,High,0
4,6,9,16.769732291229367,6.511722459793305,Low,1
15,0,21,62.67125759567877,0.672239077166868,Medium,0
18,5,3,77.22756129146127,6.661467382426607,Low,1
13,1,25,27.164113074417408,4.929483454285766,Low,1
15,0,25,74.0753801291965,4.391706762762075,Medium,0
14,1,12,77.84768291162368,0.5917188426766918,Medium,0
21,0,29,83.11879560164448,6.356480422883114,Medium,0
3,5,11,31.288291259593283,1.9854876068093759,Low,1
6,2,11,68.16065901683092,5.959859098955593,Medium,0
15,4,49,30.42532834097621,0.6190118552436294,Medium,0
23,4,26,73.90403874984554,6.4726523724963965,Low,0
21,0,14,46.29736651457122,0.6727960126628042,High,0
20,4,16,59.754437452722,2.269196780543893,Low,1
21,0,10,41.58399814305689,2.5120865938453507,Low,0
20,0,31,16.19829269298243,1.681314785801948,Low,1
7,6,31,17.802952960536366,4.107936471465267,Medium,0
16,3,36,7.7568907262134505,2.6276596971253166,Low,0
15,3,10,61.80726797216618,7.9496598179544256,High,0
22,6,26,84.86383979530594,4.849765950240792,Low,1
9,3,20,2.0836826262080943,4.7485836879068035,Low,0
9,1,44,6.62395020883535,2.156522225798414,Medium,1
1,3,9,45.746699230291036,3.5651707903618353,Medium,1
8,0,15,73.77207361681893,1.4298349577,High,0
16,5,9,15.77076447119513,6.218969391877897,Low,0
10,5,7,27.165131954919385,2.983694346151077,Low,0
9,2,26,23.200620128180717,6.139743750449077,Low,0
21,3,24,39.90512186711541,3.287719999471066,Low,0
16,5,12,22.499867701757115,7.915679300861342,Low,1
3,3,20,35.2598678544753,1.7834121669096634,Low,0
15,2,14,72.85425986619441,0.5114292041249847,Medium,0
19,5,22,61.100924845418916,4.961191560337893,High,0
14,0,16,8.11817053916929,7.647149000658786,Low,1
20,1,29,63.77456662457177,5.352905411794845,Low,0
4,6,32,47.707717155921344,1.1429264206113572,Medium,1
5,6,19,93.45655747071388,4.553602868496691,Low,0
16,6,35,28.930431710405323,7.3211520210329555,Medium,1
0,3,43,72.616641969916,0.5487955091000956,High,0
18,5,32,73.086082304457,1.7518415962834908,Low,0
3,5,20,22.150078100918734,6.609211670769623,High,1
16,2,40,90.32236249709361,7.204303299331121,Low,0
8,0,20,49.118320042960306,5.803704656512032,High,1
23,4,8,67.88833668893024,7.936701227298656,High,0
1,5,35,14.585555888350454,1.17661947189927,Low,1
7,1,42,25.780391699196926,4.592573868774203,High,0
14,2,13,58.61071179372228,5.637460419856897,Medium,0
6,5,41,31.90272683733495,5.769835402768159,Medium,1
5,5,6,49.96929185709734,6.45113461508137,High,1
0,2,47,37.40051993732892,7.382195338245374,High,0
14,2,16,64.0553796644048,3.21231084212836,Medium,0
22,3,5,48.714536278080885,0.8222254460572688,Low,1
6,5,45,0.46099359731681666,3.2183143586071874,Medium,0
16,4,34,64.9680837945384,5.537110725404262,High,0
1,1,6,42.212155705018176,2.1009206550023265,Medium,0
8,0,33,34.169834049022285,6.574797136690328,Low,0
8,0,15,9.414675228322356,2.148233432921231,Medium,0
12,4,15,22.03696905664915,0.5754755178513,Low,1
5,2,14,22.377229158085342,4.310605806676845,High,0
5,2,39,93.53694994047291,5.94846178552715,Medium,1
19,2,5,43.251297474654685,3.122415054026255,Medium,0
19,5,26,4.206584721517004,6.116718496525901,Low,0
20,2,48,13.881668224332088,3.7880325059075615,Medium,0
2,2,17,7.903267573291206,1.7878596298005158,Medium,0
16,5,43,58.88693902072113,1.1791879534921619,Low,1
16,5,47,18.662149156682673,5.829403736805106,Medium,0
11,4,16,49.855764028177596,3.3928609070215834,Low,1
15,3,35,37.00620628699755,7.345803259428277,High,1
14,5,38,80.38763771441994,4.551912939304623,Medium,0
12,1,23,32.04896372653623,3.1132431366552695,Low,0
22,2,13,45.82654823968083,3.1174319524229235,Low,1
0,3,33,72.12855485978258,1.4857839833948687,Medium,0
16,0,29,43.335120693063935,4.953418651918675,Low,0
2,4,46,79.32155360131891,4.866253515577416,High,1
14,3,34,66.16843562366648,6.499952689523702,High,0
3,5,34,41.0529113946716,2.0089772185030705,Medium,1
3,2,27,50.39819256863627,2.6809223185687054,High,0
17,2,15,96.72034558421934,1.2292847682168626,Medium,0
16,2,50,66.16114965083923,2.7150665170168002,Medium,0
18,3,9,90.49952259723248,3.7107658681580054,Low,0
10,2,26,17.875850347106436,7.730213044654878,Low,1
19,5,3,48.32361562451519,5.39799502156185,Low,1
2,3,36,90.86616698450506,6.3715544733439655,Low,1
7,2,47,32.26120614414177,2.9413241391536764,Medium,0
13,0,5,96.76641981464208,1.5838460960607235,Low,0
0,0,20,9.707749047365743,2.4253995643499735,Low,1
13,1,20,90.26711702750369,2.4235076824949084,High,0
1,2,5,44.52121220658587,4.873364962200704,Medium,1
22,2,10,7.374416514116067,3.0610334934127152,High,1
3,3,16,87.95215925860875,6.930491482499591,High,0
23,3,25,25.194021240911347,7.914083894273735,High,0
18,6,44,2.2250125495225204,3.0747380394758634,Low,1
5,2,25,13.580710556919229,5.787952052652581,Medium,1
0,1,30,65.91147418997616,5.431149364402766,High,1
16,2,14,97.78114891381948,1.9584686579921111,High,0
7,5,22,11.14621395835168,7.385064461154755,Medium,0
18,3,43,46.1948048124762,1.9958194039130093,Low,1
20,2,28,18.06365509475325,6.0271784875227405,High,0
0,3,30,74.50365341015922,3.1070723170573435,Medium,1
4,2,19,11.805889976181415,3.253111752567285,Low,0
15,4,38,23.98417484808896,3.9158678966672023,Low,1
5,3,42,19.640596764907137,6.983809835413547,Low,0
7,1,20,55.25197803669779,1.5518895613340908,Low,0
12,4,35,87.31840920006323,0.9092718337606543,Low,1
15,5,22,51.109020115641854,3.5153061418533604,Medium,1
2,2,15,5.824345277147125,0.9168882435656607,Low,1
18,6,11,56.33889305968312,5.657006622930804,High,1
11,5,34,79.75209993180094,6.2024380627041,Medium,0
15,3,24,13.215619730432271,6.910342960649442,High,1
10,4,6,7.271121434459172,6.078816841126977,High,1
9,5,17,18.780777755756905,7.372635452695094,Low,1
19,1,28,74.60863228216274,6.112258420424166,Low,0
3,6,50,59.16804195320016,7.520567299088012,Medium,0
11,3,31,54.059465396174886,1.9483309565702238,Medium,1
22,4,36,24.947989463176835,4.248973496507976,High,0
1,5,9,33.22365952468594,7.954479497786815,Low,1
23,4,10,96.58850129433422,5.611836369070367,Low,0
21,4,21,24.06252267293857,7.08980838491943,High,1
18,5,34,90.16454232550885,0.7279534537464143,Low,0
4,0,31,58.05315044577366,7.03818423926328,Medium,1
7,2,29,12.32964663712478,5.732849259290733,High,0
6,3,43,46.7312378155068,1.78066575490783,Low,0
13,3,43,94.85487173608759,0.6926071731769743,High,0
23,6,11,41.85655981373586,2.449449335942397,Low,0
22,6,33,86.33865647893623,7.368300192445777,Low,0
2,6,46,25.64286946517077,5.510997040252148,Low,1
17,3,1,57.0922151800373,7.396018282124932,Medium,0
15,4,21,84.38520582019737,3.846130868706946,High,0
22,6,23,92.06884411696954,7.524703214264307,Medium,0
18,5,9,48.58233671513007,3.9721986158375424,Medium,1
18,2,1,63.968810214542906,2.031910433137509,High,0
17,1,21,0.29801307823309475,1.6354509813833549,High,0
19,3,22,25.32233075133896,7.953588597762832,Low,1
15,5,4,27.871210374694577,3.0039699610592816,Low,0
7,2,1,9.34930116544308,1.7003976898819078,High,0
0,2,10,27.969501335697665,0.5630632316806412,Low,0
16,0,15,32.112203305813914,2.641771748972168,Low,1
11,5,36,96.87660395681932,7.168371077019042,High,0
20,3,29,66.86023805608376,4.505069905079763,Medium,0
10,6,46,42.600507941634426,5.243262886437162,High,1
4,4,5,98.80544606955092,7.417933279178997,High,0
11,6,29,15.32323202346112,4.34629938580272,Medium,1
16,2,47,47.605119393048454,6.78709884389461,Low,1
5,2,47,64.70622070490494,2.9287495855726524,Medium,1
0,1,27,5.558063448407702,7.828263971309149,Medium,0
4,6,25,71.69988580831188,1.091104051343393,High,1
13,0,16,9.98673529219899,5.936221441349485,Low,1
4,2,16,14.028230859967694,5.454247150702208,Low,1
21,2,36,15.968951246208407,1.9375362938811271,Medium,1
23,4,25,92.88898266555178,3.41632999134902,High,0
0,4,41,68.32355451381677,2.846218375827548,Medium,1
17,1,1,65.54275011031041,1.2086965124937152,Low,0
15,5,5,55.549349646499216,4.885910172131309,Low,0
8,1,41,29.280599869510283,7.952523841738741,High,0
18,1,20,62.08897045993515,4.69691105790042,High,0
21,4,5,41.01497198886398,4.589449301595215,Medium,0
4,6,36,14.541615009261488,0.8023528051591123,High,0
1,6,29,68.95972903277331,1.5441516752276783,Medium,1
14,6,48,12.958216792992271,4.3491431682669575,High,0
6,5,34,19.066858102117322,7.888839231380535,Medium,0
3,4,48,81.7699311847606,7.074558015963942,Low,0
0,0,18,66.0117096125154,3.0515684102987564,Low,0
12,3,2,63.09911542136424,4.572531906710956,Low,0
19,3,16,41.82027843427241,4.645266666906025,Low,1
21,0,29,39.62805182393711,5.640204595716374,Low,0
6,6,33,69.02626091854012,5.658365309293539,Low,0
14,3,16,74.00055386090457,6.423443662894803,High,1
22,5,35,51.02132023643106,0.6872826862976179,High,1
13,4,47,96.92692443485262,7.577601429780843,High,0
22,3,43,95.56995589188719,1.0254653449193494,Medium,0
18,5,42,41.24294900127586,4.0712008360770495,High,0
21,4,17,82.06222542831536,7.39684457269282,High,0
23,5,4,54.32678415984154,4.1575162192330986,Medium,0
19,0,49,51.17558875571745,0.9772762567483763,Medium,1
23,1,4,5.4964061378651845,2.219300148589544,Low,1
17,0,25,57.397471046831015,4.840000665263171,High,0
9,3,33,90.05779305631646,1.158962134242268,High,0
8,4,14,78.0133849195092,3.6775844826297233,Medium,0
7,5,24,78.63171446992621,2.9681994964355365,Low,0
9,3,11,15.992903857633923,6.614057208681796,High,0
16,3,25,35.84494471335636,1.325989537515869,Medium,0
1,1,28,23.320491665023578,5.620988376190897,Medium,1
5,6,7,31.591528245563595,3.5494180315693185,High,1
4,3,49,57.95393434937254,4.908130103542464,Medium,0
8,1,36,36.47838133702479,2.0414882894040853,Medium,0
4,4,10,56.06978174642661,5.072777635712192,High,0
17,4,49,43.850124827457705,5.554832955620846,Low,0
19,5,36,28.661555844972764,1.0267367349580838,High,0
8,6,31,9.540343420515862,6.682582006872027,Low,1
16,1,19,89.18384573447827,6.95940584666181,Medium,0
16,0,18,1.1373366004648666,0.9766554176209603,High,0
11,4,49,0.16524881419711646,5.023906160729643,High,1
6,6,6,82.6797739763546,4.9550862272917024,Low,0
2,5,28,99.681094032579,0.5934380890133248,Medium,0
9,0,7,72.71028277136563,3.067598104669635,High,1
1,4,38,1.5273838062884737,7.766943370353108,High,1
2,4,12,22.669022666851333,4.665880642015572,Medium,1
15,5,41,97.18227002619612,7.499088520561288,Low,0
1,5,50,80.86042521738348,5.56733476908038,High,0
23,2,34,56.679984380471105,0.7129288866745732,Medium,0
9,3,25,23.686070944035897,1.0828489853629404,High,0
5,3,17,1.437020592674898,5.9163421652556725,High,1
21,0,33,2.0861472637409006,4.659258427767646,High,1
10,3,23,61.19808635302266,1.4536374844990678,Low,0
22,0,9,2.183187635242312,5.105470087652122,Medium,0
6,6,6,99.36301419253726,6.577155204261471,High,0
14,4,2,18.33838334937381,6.14736822599459,High,0
5,2,38,71.07073618692773,2.346218450240502,High,0
19,2,9,15.505972141241342,2.4364622499203294,Low,1
8,4,3,54.00934210977145,7.7587835382658525,High,0
21,5,16,8.061128846621756,7.155536016145372,Medium,0
19,1,25,76.67784245332432,2.88752985823154,Low,0
11,1,24,58.492109472482966,6.680408672517563,Medium,0
18,3,47,8.616669340141502,1.7130389729940907,High,0
19,5,29,84.85861892000055,1.976308259949233,High,0
2,0,44,54.7018614776702,1.8589704038400898,Low,1
14,6,40,92.1592310013318,1.1579058126013637,High,0
1,2,26,91.66233736781126,6.910085871210165,Medium,1
20,3,38,92.05077894865823,4.841051736534315,Medium,0
1,4,35,7.778520020046797,2.442170693704539,Medium,1
21,5,23,12.095776175452343,6.864912745456956,High,0
2,2,4,98.7705809716198,6.519850695446152,High,0
5,0,42,48.7600821398706,1.257136385958167,Low,1
14,0,14,23.821405282914764,5.331045303012289,Low,1
9,1,47,76.9664488498658,5.91375201144328,Medium,0
8,3,39,26.4285221212482,5.868705027394729,Medium,0
0,4,7,72.72156880186424,5.923570308904531,Low,0
15,2,8,83.72857778497611,1.7709333923677801,Low,1
5,6,42,78.42633772952806,2.8631484070157702,Medium,0
8,0,19,27.40478081979354,6.831338813783468,Low,0
3,2,2,40.161857407923705,7.237938126706622,High,1
1,4,47,41.32510032332763,2.5939166492365273,High,0
3,2,1,49.12729181044718,0.6726463713331433,Low,1
0,3,42,16.737285154013605,6.948252103745811,Low,1
18,1,38,45.24700504143424,3.3281887836881197,High,0
9,2,13,51.07829905154797,2.970976669699523,High,1
20,5,42,53.17089965810524,3.1024975976646925,Medium,0
14,1,44,81.99004299844582,3.617723179757311,Low,0
21,4,24,51.73344984794952,3.336999662411908,High,0
18,1,32,23.078392251367518,4.7482317435017025,Low,0
15,2,30,66.31287382441872,1.0920520887364265,High,0
20,2,6,79.73141440866252,7.7865514573138634,High,0
23,5,38,31.937166643826174,7.523382758541209,Low,0
21,0,33,64.53059290176051,7.508049849616244,Medium,0
3,5,44,14.693799594601265,7.094582180614351,High,0
1,2,23,34.1926304578064,5.452447266362973,Low,1
12,6,10,90.92239295496341,2.158314220613243,High,0
0,1,46,91.13081631625708,0.8711261535977922,Low,1
16,5,15,57.53245787430637,1.2449079858632497,Low,0
12,5,23,70.23514608651067,2.929943753492042,High,1
3,6,36,85.40154152059414,4.279122691218391,Medium,1
6,6,1,95.85531853126267,7.949398033885955,High,0
16,6,8,48.98864402897695,3.765826188459494,High,0
8,0,3,56.15757366260343,4.434845678685326,Medium,0
3,2,14,41.56415666478303,5.713679353910605,Medium,0
18,2,17,7.198193705642875,1.855504778358472,Low,0
0,4,34,42.280347244881845,7.496202511716918,Low,1
9,0,47,79.06273393830772,4.467759543820506,Medium,1
3,4,6,80.48854979915286,2.5719225920132645,Medium,0
8,4,5,89.23771145932997,7.513317397541304,High,0
12,4,46,5.146670517596908,5.190879639192126,Medium,1
13,3,41,52.71545895806339,4.127672984369078,High,0
9,4,40,10.742448793707627,4.851169324705806,High,0
5,5,29,20.07421831657433,6.1122666417891995,High,1
15,1,35,90.02165023806064,1.6590350276971502,Medium,0
5,5,18,49.67912584296958,6.98622823027419,Medium,1
16,5,40,75.85449208966136,7.696301077236597,High,0
9,2,48,6.438410592868083,4.752497388125558,Medium,1
17,3,30,41.6826503924852,5.617031350981986,Low,0
21,4,15,67.42402806643378,6.948751106346806,Low,0
17,2,15,13.34064812782133,3.311079735623754,High,0
2,0,16,32.581787910568316,7.9462384616179875,Medium,1
19,0,33,6.454780502388324,5.603760269801732,Low,0
20,2,10,65.13399408695105,3.6799902376848657,High,0
14,1,19,97.08912590581185,5.580034812512204,Low,0
14,2,37,82.70454911428297,4.412600243850774,High,0
3,2,50,97.46231168075656,1.3373117865377389,High,0
8,3,3,84.56047950983965,6.468989785769889,High,0
18,0,36,85.51958061969786,4.732816851896991,Low,0
23,0,4,57.71771953713426,6.468841684054165,High,0
16,4,11,51.82523114132099,1.6618395527559935,High,0
10,5,41,40.625426642782756,4.537678676005817,Low,1
8,2,33,81.809489504588,6.249682041596847,High,0
9,2,28,18.20676122780246,7.912284256930987,Low,0
17,1,32,5.62249158241932,7.13297957288944,High,1
19,6,16,94.7893822684675,6.982622202954795,Medium,0
12,6,9,0.3778185203477058,2.355951036097985,Medium,1
7,0,11,97.68293218758518,6.784884512817856,Low,0
6,1,6,72.88533698737658,1.769609581572223,High,0
16,3,49,32.84989196978276,1.9858074841132516,Low,1
20,4,27,69.78198430863102,1.3258755780760403,High,0
22,1,12,81.78751571851274,6.931973980353404,Low,0
14,0,22,24.53620559864359,1.31190872338489,Medium,1
19,3,40,77.08956832795819,1.5358360980875752,Low,0
14,2,48,80.43696250082402,2.344153625617894,Medium,1
0,3,37,24.93546301253454,4.794968068404808,Medium,1
13,5,21,4.192635437798353,7.101351389753023,Medium,0
4,1,33,20.412228455809768,3.6367111644167607,Low,1
10,0,17,20.064640888939444,4.597144618938389,Low,1
15,1,29,6.524045417548319,1.7486704996793974,Medium,0
1,2,40,72.60073846551958,2.494593919233437,Low,0
7,6,10,37.99749244584082,1.5044432186433119,High,0
10,2,18,88.43861674538583,3.574391336503173,Medium,0
17,0,47,25.217110566518596,4.927517440086443,High,0
2,5,13,45.32321650999273,2.630146475250906,Medium,1
0,4,27,63.90174289267628,6.844968916810945,High,0
10,3,10,87.7464949671778,7.859287632549758,Medium,0
15,3,32,52.46211016193748,1.4011613923593575,Medium,0
17,2,41,37.35246278123828,0.6339504201149311,Medium,0
15,1,45,86.70150784720089,6.423326805460879,Low,0
22,6,3,31.024642468761055,1.9298200835250865,High,0
9,1,22,7.942369963257645,3.1485994449564427,Medium,0
17,5,27,44.504210751024,3.4567341370685774,Low,0
5,4,3,78.5093306497992,7.3744954167570835,Medium,0
18,1,33,3.0780831753523086,5.441286618246215,High,0
3,3,2,58.58822449895921,0.8045711772716806,Medium,1
12,6,11,59.44640485272361,0.6110768053561595,Low,0
23,1,46,92.85417634273816,1.9967607314771012,Medium,1
13,6,10,28.64648171450218,2.8862895565453353,Medium,0
2,4,39,27.88366132106962,4.133928755649492,Medium,1
9,3,33,44.04836513396781,6.783795592316416,Medium,0
5,6,7,35.69149014715152,2.861133170260696,Low,1
0,1,15,73.63458626893268,3.324029144537415,Medium,1
22,3,26,64.17520771315496,2.970034475072432,High,0
23,2,11,75.89210379062663,0.5672400202467921,High,1
13,2,38,82.00417911986891,7.664011543385898,Medium,0
7,5,27,92.29811327341477,1.5424691310235534,Low,0
18,2,39,43.09367317846476,2.6575060865243527,High,0
13,1,7,98.46973894715495,1.4697747657233136,Medium,0
9,4,1,21.566081340365272,4.17907367117542,Medium,0
16,3,10,71.43651619473286,7.491245862068744,Low,0
8,6,21,53.40093173071892,1.255255382191147,Medium,0
5,0,15,81.69005946848834,3.8067269269137207,Low,1
10,2,30,47.6770520606426,0.6678113432868383,High,0
6,2,30,78.39386353624313,6.281736660396112,Medium,0
16,0,8,93.0168714647678,5.309196076658187,Low,0
0,6,24,73.22942661400873,5.747739977803627,Medium,1
21,6,19,77.60942862183244,4.042522706717995,Medium,0
4,0,3,6.717543126585612,7.307247721673043,High,0
8,6,15,20.495766223228063,3.5716808815445713,Medium,1
17,1,36,97.43037405035938,4.355638060903077,Low,0
23,6,6,69.31870037873944,5.7146691670297205,Low,0
20,3,42,56.14490173110046,4.404204808215949,Low,1
1,6,50,36.697637339645006,1.9200173593724597,Medium,0
10,2,48,4.438900120691791,2.8780296353368398,Medium,1
5,4,18,36.9135907964135,1.1922085110410394,High,1
7,1,38,49.89128732895759,3.7446012291297337,Medium,0
3,1,19,21.145950938688674,5.07044069814746,Low,1
17,6,49,17.313679127383253,1.3889745820185548,Low,0
10,4,50,50.84165513575169,5.2294034110259675,High,0
4,4,30,58.59042356275439,7.19654104814082,Low,1
14,5,13,23.991791885452486,3.032927997391397,Low,0
17,4,39,58.73894744562131,2.165248221641149,Low,1
1,6,12,90.0339963874295,7.197545478814273,High,0
21,6,34,47.31732580213538,5.689589269231615,High,0
10,0,12,85.73901695871814,1.290461510424154,Low,1
12,2,44,92.72714445333185,3.5608396404629934,Low,1
3,5,24,9.23940289370857,5.555671998159116,Medium,1
21,6,4,9.581157965679699,4.8078790623159104,Medium,1
6,0,36,47.604418288760144,5.139103395124048,Low,0
10,5,50,58.810244431770265,4.753513804804446,Medium,0
21,2,48,42.588346446502925,6.4854602397866765,Low,0
23,5,14,32.645077041750305,2.9032021759773396,Low,1
3,0,17,64.09941161261558,5.813467609245222,Medium,1
14,3,49,0.2081512349920267,7.933095818707132,High,1
0,6,3,96.80732808637424,3.4246914333588525,High,0
22,2,38,23.207908818802213,6.432862359160948,High,1
2,1,23,91.7098768583007,2.345819278521283,Low,1
13,2,13,10.9014744534506,2.61422534213037,Low,0
5,2,9,23.808718204457257,7.511479056376573,High,1
17,2,21,23.48737010875004,0.6945376718651659,High,1
0,3,41,99.61529042006461,2.1307050864562194,High,1
5,6,8,0.46005457258844196,4.121905233590024,Low,1
5,0,17,63.96382093034958,3.513857162781398,Low,1
20,6,16,86.96865810608529,5.218772984262735,Medium,0
15,1,16,67.22736540247367,1.9454153777028644,Medium,1
4,0,28,36.273381821694414,1.0291025327639851,Medium,1
16,5,16,95.83093627029349,3.2700004835356777,High,1
9,5,46,89.3520754589041,4.4326643160813575,Low,0
20,5,46,43.39549202495178,4.715013778136835,Medium,1
17,0,14,57.33284926111635,5.011201426568501,Medium,1
6,4,46,96.75191878052406,4.6149649682116625,Medium,0
2,3,44,98.25603619264702,2.343139782283907,Medium,1
12,4,38,44.982327571795224,6.234123019767513,High,0
14,6,20,84.73500281430886,1.1583519630454893,Low,1
19,5,45,30.198022695393632,1.9876540966413723,Low,0
18,3,48,37.18128729306647,6.0453350676433555,Low,0
2,0,41,16.482188299022628,2.597946005789388,Medium,1
3,5,34,20.91845927767303,4.201050812070539,High,0
4,0,29,65.6873302259359,2.9539830564166913,High,0
0,3,3,51.07816180070809,4.302359087120024,High,0
3,0,10,23.11318606256029,3.099918499605238,Low,1
11,0,20,40.29096163616526,7.956559924295378,Low,1
23,1,2,37.31834598636817,3.1810819201861,High,1
9,6,27,98.73602045353343,5.202870630482341,Medium,0
22,4,32,85.35658372113794,7.162574132381581,Low,0
20,4,10,38.79663333838243,5.284512457735628,Low,1
19,4,40,91.39165788960331,4.743929413322064,Medium,0
23,2,17,34.26353916281711,4.769220910671562,Medium,1
12,1,33,66.79015127348595,4.223455331925392,Low,0
22,5,6,96.66499966821125,6.5568530105334135,Medium,0
13,5,39,39.02788639885523,0.8781805877103648,Medium,0
22,5,47,67.98849651049338,7.138474309469958,Medium,0
4,4,18,29.59238110626332,4.897191651842321,Medium,0
3,6,9,26.631231559797463,6.866549159418112,Medium,1
13,4,8,57.41566664315519,0.5779452690815641,High,1
9,6,25,97.92645980332182,7.019573029712133,Low,0
16,1,31,45.313384872017,1.4010313937995016,High,0
9,6,42,93.76369703165807,5.909135047942994,High,0
6,0,4,91.43635202447616,3.623910446658828,High,0
15,4,20,25.376261234499474,5.608042933234433,Low,1
0,5,28,40.18194070843274,5.211423032580232,Low,1
16,0,40,64.33024784941831,1.7254741030043137,Low,0
20,4,1,51.80458844113917,4.359603233356639,High,0
8,3,40,9.595852986317432,2.5792285489590556,Low,0
5,2,44,99.36980301271583,4.703276321360093,High,0
18,4,23,75.265400121128,6.03502462289633,Medium,1
12,3,47,43.769403822471176,1.1094381093637844,Low,1
2,1,13,61.81685496662913,4.36821817648269,Medium,1
6,3,16,8.757281726623011,5.132223655716938,High,0
21,1,26,49.530165368961,2.715255901979104,Low,1
8,4,31,93.08324158174878,7.647526120970054,Low,1
21,1,50,89.66009580549783,4.402271191301221,Medium,0
4,3,1,33.73808454831456,1.8688781738444955,High,1
9,6,17,53.136786382133884,1.3084119634946303,High,1
22,2,16,69.73835240876468,4.562446618740242,Low,1
16,0,37,34.000926690790536,3.3142878584519675,Low,1
11,0,10,6.487921809393848,1.9441032332628847,Low,0
22,2,38,50.54416567178047,0.7302386508933094,Low,1
15,5,44,60.16357358233364,4.7495006002841,Low,0
2,0,31,0.5841600121510249,4.989501776252465,High,1
21,4,10,9.557537353853062,1.5635195088610137,Low,0
8,5,49,20.72906435941523,5.013035373277282,Medium,1
14,4,34,34.80522869909342,7.639795660306988,Low,1
4,3,6,54.10512228305804,7.837217074923045,Low,0
22,3,28,29.38429187596653,7.163697024177537,High,0
12,5,28,27.618381440650374,6.553089356268054,High,1
13,5,13,86.93493438130818,2.070258775349984,High,0
19,5,41,14.505064080142628,1.673263868719476,Medium,0
14,5,12,49.546013317236024,3.8371070171401582,High,1
15,1,50,95.2824716936136,5.147238134889143,Low,0
22,6,40,62.501324911604584,6.880090130062835,High,0
12,5,50,71.72054798944384,2.239722808526012,Medium,1
16,6,2,43.12369913906071,4.097359253902495,Low,0
